DATA;HORA;PRECIPITACAO_TOTAL;PRESSAO_ATMOSFERICA_NA_ESTACAO;IRRADICAO_GLOBAL;TEMPERATURA_AR;TEMPERATURA_MAX;TEMPERATURA_MIN;DIRECAO_VENTO;RAJADA_MAX_VENTO;VELOCIDADE_VENTO
2015-11-09;21;0.0;913.5;300.4;20.5;22.3;20.5;93;6.7;3.1
2015-11-10;10;0.0;914.7;441.6;19.0;19.3;18.6;35;4.7;1.9
2015-11-10;11;0.0;914.7;1198.7;20.4;20.4;18.9;29;4.5;2.2
2015-11-10;12;0.0;914.9;2291.6;23.1;23.5;20.4;341;4.5;0.9
2015-11-10;13;0.0;914.8;2384.6;24.6;24.8;22.7;17;4.1;0.8
2015-11-10;14;0.0;913.8;2847.5;26.3;26.8;24.6;71;4.3;1.2
2015-11-10;15;0.0;914.0;2909.6;27.5;28.0;26.3;331;5.7;3.2
2015-11-10;16;0.0;913.3;2368.7;28.3;28.6;27.5;334;6.7;1.7
2015-11-10;17;0.0;913.0;2127.8;28.7;28.8;28.1;316;4.8;2.0
2015-11-10;18;0.0;912.7;1794.6;28.2;28.7;28.1;295;5.7;2.4
2015-11-10;19;0.0;912.8;1353.4;27.9;28.5;27.9;66;4.8;1.0
2015-11-10;20;0.0;913.2;556.7;24.3;27.9;24.3;117;4.9;2.4
2015-11-10;21;0.0;913.5;174.5;21.9;24.3;21.9;103;5.1;2.4
2015-11-11;10;0.0;912.2;599.9;20.3;20.3;18.9;332;2.4;1.2
2015-11-11;11;0.0;912.2;1772.1;24.0;24.1;20.3;43;2.8;0.4
2015-11-11;12;0.0;912.5;2412.4;26.2;26.2;23.6;266;3.5;1.8
2015-11-11;13;0.2;912.4;3225.5;28.2;28.5;26.2;265;5.4;3.2
2015-11-11;14;0.0;912.0;3436.2;29.1;30.2;28.1;272;7.6;3.8
2015-11-11;15;0.0;911.3;3045.2;30.2;30.5;29.1;264;7.1;3.5
2015-11-11;16;0.0;910.8;2709.1;30.4;31.2;30.0;260;10.1;4.1
2015-11-11;17;0.0;910.1;2253.9;30.5;31.2;30.3;249;8.4;4.1
2015-11-11;18;0.0;909.9;939.2;27.3;30.7;27.3;202;7.8;2.0
2015-11-11;19;4.4;910.3;135.0;21.7;27.6;20.2;128;13.3;2.1
2015-11-11;20;0.0;911.2;105.2;22.3;22.6;21.6;229;6.2;2.1
2015-11-11;21;0.0;911.2;45.8;21.9;22.5;21.9;222;4.3;0.1
2015-11-12;10;0.0;911.4;206.6;19.0;19.1;18.8;39;4.1;1.4
2015-11-12;11;0.0;911.7;410.9;19.6;19.6;19.0;49;3.5;1.6
2015-11-12;12;0.0;911.6;825.1;20.8;20.8;19.6;25;4.3;1.9
2015-11-12;13;0.0;911.3;1168.2;22.3;22.3;20.7;48;4.1;1.9
2015-11-12;14;0.2;910.6;2489.5;24.2;24.2;22.2;28;4.1;1.8
2015-11-12;15;0.0;910.2;3037.6;25.8;26.1;24.1;49;5.4;1.5
2015-11-12;16;0.0;909.5;3389.9;27.4;27.8;25.7;259;6.6;1.3
2015-11-12;17;0.0;908.7;3278.2;28.8;29.3;27.4;235;4.7;2.2
2015-11-12;18;0.0;908.2;2554.4;26.6;29.8;26.6;118;6.2;2.5
2015-11-12;19;0.0;908.0;646.4;23.9;26.6;23.7;108;5.9;3.3
2015-11-12;20;0.0;908.4;162.1;22.2;23.9;22.1;92;5.9;2.3
2015-11-12;21;0.0;909.7;10.3;21.1;22.2;21.1;33;4.6;1.6
2015-11-13;10;0.0;909.3;358.9;20.4;20.4;19.6;287;3.3;1.0
2015-11-13;11;0.0;909.6;1144.3;21.7;21.7;20.3;341;3.9;1.7
2015-11-13;12;0.0;910.1;1361.6;22.5;22.9;21.8;319;3.6;1.3
2015-11-13;13;0.0;909.7;1362.5;24.5;24.5;22.5;290;4.1;1.6
2015-11-13;14;0.0;909.4;2668.7;26.8;27.0;24.4;292;6.6;2.7
2015-11-13;15;0.0;909.2;2362.3;26.8;27.4;26.3;261;8.0;4.3
2015-11-13;16;0.0;908.5;2184.5;27.5;27.5;26.8;278;8.8;3.1
2015-11-13;17;0.0;908.7;1476.1;26.7;27.9;26.7;242;12.7;5.4
2015-11-13;18;0.0;909.4;641.9;19.5;26.5;19.4;210;13.7;3.9
2015-11-13;19;0.2;908.1;323.0;19.6;19.8;19.4;235;8.4;2.3
2015-11-13;20;0.0;906.6;235.4;20.6;20.6;19.6;354;4.1;1.7
2015-11-13;21;0.0;907.0;102.1;20.6;20.6;20.2;328;5.3;1.9
2015-11-14;10;0.0;908.8;996.1;22.8;22.8;20.5;280;7.2;3.5
2015-11-14;11;0.0;909.1;1854.2;24.4;24.6;22.7;274;8.0;4.6
2015-11-14;12;0.2;909.2;2627.7;25.3;25.5;24.3;274;10.0;6.3
2015-11-14;13;0.0;909.1;3202.4;27.4;27.4;25.3;267;10.0;5.0
2015-11-14;14;0.0;908.9;3423.0;27.5;28.4;27.1;273;13.1;4.8
2015-11-14;15;0.0;908.4;2212.0;28.7;28.8;27.3;259;10.1;5.2
2015-11-14;16;0.0;907.6;2806.6;29.3;29.5;28.2;273;11.5;5.6
2015-11-14;17;0.0;907.5;1671.4;28.1;30.0;28.1;257;11.4;5.5
2015-11-14;18;0.0;907.8;110.3;21.8;28.1;21.4;212;12.5;1.3
2015-11-14;19;0.2;906.6;86.7;21.9;22.0;21.1;299;8.4;1.4
2015-11-14;20;0.0;905.9;117.9;21.9;22.2;21.9;197;4.5;1.7
2015-11-14;21;0.0;907.3;63.4;21.5;21.9;21.5;95;4.5;1.8
2015-11-15;10;0.0;910.1;337.3;19.0;19.0;18.1;38;3.6;1.5
2015-11-15;11;0.0;910.8;541.8;20.1;20.1;19.0;61;2.7;0.9
2015-11-15;12;0.0;911.0;1002.6;21.9;21.9;20.1;353;2.2;0.6
2015-11-15;13;0.0;911.0;1440.9;23.9;23.9;21.7;267;4.8;2.5
2015-11-15;14;0.2;910.6;2349.4;24.8;25.3;23.9;252;5.7;2.6
2015-11-15;15;0.0;909.9;2254.1;25.1;25.6;24.3;270;5.7;2.9
2015-11-15;16;0.0;909.3;2358.3;25.9;26.8;25.0;239;5.7;3.0
2015-11-15;17;0.0;909.1;1090.5;23.7;27.0;23.7;111;5.7;2.6
2015-11-15;18;26.6;909.0;262.3;19.7;23.6;18.1;87;12.5;3.1
2015-11-15;19;5.4;908.6;330.1;19.1;20.3;19.1;102;6.1;2.5
2015-11-15;20;1.2;908.7;128.4;18.2;19.1;18.2;98;6.2;2.7
2015-11-15;21;0.0;909.3;27.3;17.5;18.4;17.5;91;6.2;2.9
2015-11-16;10;0.0;910.0;342.9;17.0;17.0;16.5;77;4.4;2.1
2015-11-16;11;0.0;910.3;628.3;17.9;17.9;17.0;75;4.9;2.1
2015-11-16;12;0.0;909.8;744.4;18.8;18.8;17.8;80;4.8;2.0
2015-11-16;13;0.0;910.0;1030.7;19.3;19.4;18.5;52;6.0;3.3
2015-11-16;14;0.0;910.3;1354.4;20.2;20.3;19.1;59;6.0;1.8
2015-11-16;15;0.2;910.1;877.4;19.7;20.2;19.3;67;4.6;2.3
2015-11-16;16;0.0;909.8;848.6;20.6;20.6;19.6;59;4.6;1.8
2015-11-16;17;0.0;909.2;1237.6;21.4;22.0;20.6;61;5.6;2.6
2015-11-16;18;0.0;908.7;903.2;21.5;22.1;21.4;49;5.6;2.1
2015-11-16;19;0.0;908.1;496.6;20.9;21.5;20.6;75;5.1;2.3
2015-11-16;20;0.0;908.5;382.8;20.6;21.0;20.6;30;4.2;1.9
2015-11-16;21;0.0;908.9;113.0;19.3;20.7;19.3;98;4.1;2.2
2015-11-17;10;0.0;908.5;318.3;17.5;17.6;16.6;38;5.8;3.1
2015-11-17;11;0.0;908.8;488.2;18.2;18.2;17.5;43;5.6;2.4
2015-11-17;12;0.0;909.0;800.5;19.4;19.4;18.2;78;5.8;2.1
2015-11-17;13;0.0;908.3;1486.8;21.1;21.2;19.4;61;6.0;2.5
2015-11-17;14;0.0;907.6;2370.5;22.9;23.1;21.1;37;6.7;2.9
2015-11-17;15;0.2;907.1;2849.0;23.2;24.0;22.5;52;7.2;3.0
2015-11-17;16;0.0;906.9;2235.3;23.9;24.6;22.7;44;7.3;2.8
2015-11-17;17;0.0;906.2;1185.8;24.0;24.5;23.5;21;5.7;2.1
2015-11-17;18;3.0;906.6;404.7;18.4;24.0;17.8;263;13.7;3.5
2015-11-17;19;2.2;906.5;157.6;18.6;18.7;18.4;315;7.6;1.2
2015-11-17;20;1.4;905.1;98.4;18.5;18.7;18.4;72;3.8;1.6
2015-11-17;21;0.2;905.1;63.9;18.3;18.5;18.3;76;3.9;1.8
2015-11-18;10;0.0;906.7;1094.5;19.6;19.6;16.7;261;2.4;1.2
2015-11-18;11;0.0;906.5;1874.1;21.5;21.7;19.6;280;4.4;2.3
2015-11-18;12;0.0;906.4;2740.4;23.3;23.6;21.5;277;7.0;3.5
2015-11-18;13;0.0;906.6;3335.5;24.1;24.6;23.3;267;8.1;4.6
2015-11-18;14;0.0;906.1;3244.0;25.6;25.8;24.1;267;8.4;4.4
2015-11-18;15;0.0;905.6;3517.9;27.1;27.2;25.5;288;9.5;4.3
2015-11-18;16;0.0;905.1;1780.0;26.0;27.0;25.3;303;9.0;3.6
2015-11-18;17;0.0;904.0;2472.6;27.7;27.8;26.0;282;7.9;2.6
2015-11-18;18;0.0;903.3;2207.8;28.0;28.8;26.8;304;8.4;3.5
2015-11-18;19;0.0;903.1;1185.5;26.1;28.5;26.1;312;8.9;4.5
2015-11-18;20;2.2;903.5;296.8;21.5;26.1;19.6;304;12.2;3.2
2015-11-18;21;0.0;903.7;335.9;22.1;22.1;21.5;276;7.5;1.7
2015-11-19;10;0.0;904.9;1064.2;21.6;21.6;19.8;287;8.5;4.3
2015-11-19;11;0.0;905.1;1899.4;22.7;22.9;21.6;271;9.9;4.8
2015-11-19;12;0.2;905.4;2679.3;24.6;24.7;22.7;273;8.4;4.7
2015-11-19;13;0.0;905.1;3031.2;25.8;26.2;24.6;296;8.9;3.7
2015-11-19;14;0.0;904.9;2463.7;26.8;27.1;25.3;258;9.6;5.0
2015-11-19;15;0.0;904.2;3465.5;27.6;28.1;26.5;289;9.8;5.4
2015-11-19;16;0.0;903.6;1775.1;27.2;27.6;26.3;292;9.7;2.7
2015-11-19;17;0.0;902.4;2266.3;28.2;28.4;27.0;291;8.6;3.1
2015-11-19;18;0.0;901.4;1986.2;28.5;28.9;27.7;299;8.3;3.9
2015-11-19;19;0.0;901.3;493.6;26.1;28.6;26.1;330;8.8;3.2
2015-11-19;20;8.4;901.5;759.9;22.7;26.1;19.9;287;13.2;1.6
2015-11-19;21;0.0;901.5;150.3;22.5;22.8;22.5;296;5.7;2.0
2015-11-20;10;0.0;903.0;820.9;19.7;19.7;18.4;275;7.9;4.1
2015-11-20;11;0.0;903.8;1055.6;20.1;20.8;19.7;262;10.2;3.7
2015-11-20;12;0.0;904.3;1330.9;20.8;20.8;19.9;253;12.7;6.2
2015-11-20;13;0.0;904.5;1402.4;21.5;21.7;20.3;266;12.7;5.1
2015-11-20;14;0.0;904.4;1802.6;21.6;21.6;21.0;268;13.6;7.2
2015-11-20;15;0.0;904.4;1845.8;22.6;22.8;21.2;263;11.8;5.8
2015-11-20;16;0.2;904.3;2004.0;23.2;23.4;22.0;252;12.7;5.9
2015-11-20;17;0.0;904.0;2017.7;24.6;24.9;23.2;258;10.8;4.2
2015-11-20;18;0.0;904.2;1660.1;24.5;25.0;24.2;249;9.1;4.7
2015-11-20;19;0.0;904.4;1353.6;24.5;25.6;24.2;269;9.5;3.4
2015-11-20;20;0.0;904.2;584.9;24.3;25.3;24.3;270;7.5;2.5
2015-11-20;21;0.0;904.7;292.4;22.7;24.8;22.7;206;8.6;3.3
2015-11-21;10;0.0;911.0;272.5;16.9;16.9;16.5;82;5.8;2.3
2015-11-21;11;0.0;911.4;973.6;18.0;18.3;16.8;87;6.9;3.2
2015-11-21;12;0.0;912.1;1773.2;17.9;18.9;17.5;82;9.4;3.8
2015-11-21;13;0.0;912.3;1303.4;18.1;18.5;17.9;72;9.0;4.0
2015-11-21;14;0.0;912.2;1572.8;18.8;19.3;18.0;79;7.8;3.5
2015-11-21;15;0.0;912.2;1169.8;18.6;19.6;18.5;67;7.3;2.8
2015-11-21;16;0.0;911.7;1447.0;20.1;20.2;18.6;66;6.5;2.6
2015-11-21;17;0.0;911.0;1834.2;19.6;20.9;19.5;62;7.4;3.6
2015-11-21;18;0.0;910.7;2053.8;19.6;20.8;19.5;57;8.2;4.1
2015-11-21;19;0.0;910.6;1477.3;19.1;20.4;18.7;77;7.9;3.5
2015-11-21;20;0.0;910.7;553.5;17.3;19.1;17.3;92;7.1;3.1
2015-11-21;21;0.0;911.1;175.3;16.2;17.4;16.1;75;7.0;3.3
2015-11-22;10;0.0;912.5;337.4;16.4;16.5;15.8;24;5.2;1.7
2015-11-22;11;0.0;912.7;462.4;16.8;16.9;16.4;45;6.5;2.6
2015-11-22;12;0.0;912.4;727.3;18.1;18.1;16.6;58;5.5;2.2
2015-11-22;13;0.0;912.2;824.6;18.5;18.6;17.9;55;5.2;2.0
2015-11-22;14;0.0;911.6;954.0;19.6;20.0;18.5;53;4.4;2.0
2015-11-22;15;23.0;911.4;240.6;17.1;19.7;16.7;140;11.0;4.0
2015-11-22;16;1.4;910.2;229.7;17.8;17.8;16.9;63;11.0;2.1
2015-11-22;17;0.0;909.2;134.9;18.0;18.2;17.8;65;5.2;1.9
2015-11-22;18;5.8;909.6;109.5;17.6;18.0;17.5;136;6.1;0.9
2015-11-22;19;0.0;908.3;183.0;17.6;17.7;17.2;92;4.0;1.3
2015-11-22;20;0.0;908.5;122.6;18.0;18.1;17.6;97;3.0;0.1
2015-11-22;21;0.2;908.5;67.9;18.0;18.1;18.0;79;2.5;1.1
2015-11-23;10;0.0;908.3;386.0;18.0;18.0;17.3;32;4.0;2.1
2015-11-23;11;0.0;908.9;578.9;18.8;18.8;18.0;43;5.7;1.9
2015-11-23;12;0.0;908.8;545.7;19.2;19.3;18.7;48;4.8;2.0
2015-11-23;13;0.0;908.5;908.4;20.5;20.5;19.2;59;3.9;1.5
2015-11-23;14;0.0;907.8;1848.8;21.9;21.9;20.4;81;5.9;3.0
2015-11-23;15;0.0;907.7;1457.7;21.8;22.7;21.3;75;7.2;3.3
2015-11-23;16;0.2;907.6;1045.7;20.8;22.0;20.8;73;8.0;3.2
2015-11-23;17;0.0;907.1;515.9;20.1;21.1;20.0;78;6.8;2.5
2015-11-23;18;0.0;906.4;233.7;19.1;20.2;19.1;65;6.2;2.6
2015-11-23;19;3.0;906.3;126.2;17.8;19.1;17.8;122;6.1;1.5
2015-11-23;20;9.2;906.1;77.3;16.6;17.7;16.6;88;6.9;2.7
2015-11-23;21;1.4;906.3;50.4;17.1;17.3;16.6;100;5.6;2.9
2015-11-24;10;0.4;906.2;223.7;16.1;16.1;15.8;90;4.1;1.7
2015-11-24;11;0.0;906.9;542.0;16.7;16.9;16.1;97;4.0;1.6
2015-11-24;12;0.0;907.2;779.9;18.1;18.2;16.7;53;3.5;1.6
2015-11-24;13;0.0;906.7;903.5;19.0;19.1;18.0;34;4.2;1.6
2015-11-24;14;0.0;906.2;1010.5;19.6;19.6;19.0;50;4.0;1.9
2015-11-24;15;0.0;905.5;906.1;19.8;19.8;19.0;39;4.5;2.0
2015-11-24;16;0.0;905.4;1103.0;20.5;20.6;19.5;58;4.9;1.3
2015-11-24;17;0.0;904.3;1000.0;21.1;21.4;20.5;51;4.2;1.9
2015-11-24;18;0.0;904.3;759.0;21.4;21.6;21.1;37;4.3;1.5
2015-11-24;19;0.0;904.4;237.2;19.8;21.6;19.7;114;4.2;2.1
2015-11-24;20;0.6;904.8;127.9;18.6;19.8;18.5;95;4.8;1.6
2015-11-24;21;4.4;905.2;33.7;17.9;18.6;17.9;106;3.9;1.5
2015-11-25;10;0.4;909.2;340.2;17.0;17.0;16.3;99;3.7;1.6
2015-11-25;11;0.0;909.7;1090.7;18.7;18.9;17.0;52;4.4;2.3
2015-11-25;12;0.0;910.3;769.4;19.2;19.5;18.7;94;4.4;0.9
2015-11-25;13;0.0;910.0;530.5;19.5;19.6;19.2;53;2.8;1.1
2015-11-25;14;0.0;910.0;1388.1;21.0;21.0;19.4;45;3.3;1.7
2015-11-25;15;0.2;909.6;1684.2;21.3;21.7;20.6;26;3.8;1.1
2015-11-25;16;0.0;909.3;1530.7;22.1;23.3;21.0;132;3.3;1.0
2015-11-25;17;0.0;909.1;1439.2;23.0;23.5;21.7;71;2.9;1.2
2015-11-25;18;0.0;909.0;1861.4;23.3;24.4;22.8;105;4.0;1.5
2015-11-25;19;0.0;908.6;735.0;22.4;23.7;22.2;115;6.1;2.6
2015-11-25;20;0.0;909.1;390.2;21.0;22.4;21.0;92;6.4;2.5
2015-11-25;21;0.0;909.7;191.2;19.7;21.1;19.7;74;6.0;2.6
2015-11-26;10;0.0;912.9;428.3;19.6;19.7;18.9;86;3.7;1.5
2015-11-26;11;0.0;913.4;656.9;19.6;20.1;19.1;58;5.0;1.7
2015-11-26;12;0.0;913.6;1160.7;20.2;20.4;19.5;81;5.0;2.4
2015-11-26;13;0.0;913.6;1471.6;20.8;21.3;20.2;60;5.8;3.1
2015-11-26;14;0.0;913.5;1802.1;22.3;22.3;20.3;49;6.2;2.3
2015-11-26;15;0.0;913.1;2301.1;23.6;23.9;22.3;60;5.7;2.7
2015-11-26;16;0.0;912.7;1829.4;24.2;24.2;23.4;61;5.7;2.2
2015-11-26;17;0.0;912.2;1784.2;24.8;25.1;23.3;82;6.4;3.0
2015-11-26;18;0.0;911.5;2434.2;25.3;25.8;24.7;82;5.6;2.7
2015-11-26;19;0.0;911.7;1943.2;24.7;25.2;24.2;95;6.5;2.6
2015-11-26;20;0.0;911.8;838.3;22.3;24.7;22.1;70;6.9;3.3
2015-11-26;21;0.0;912.3;287.1;20.5;22.4;20.4;80;7.2;2.8
2015-11-27;10;0.0;912.2;487.5;18.9;18.9;18.0;51;4.9;1.6
2015-11-27;11;0.0;912.9;397.0;19.1;19.2;18.8;61;3.9;1.4
2015-11-27;12;0.4;913.0;309.2;18.4;19.2;18.4;75;5.5;1.7
2015-11-27;13;0.0;911.7;1074.3;19.7;19.8;18.4;53;8.3;4.4
2015-11-27;14;0.0;911.6;2414.2;21.7;22.0;19.6;69;8.3;2.9
2015-11-27;15;0.0;911.3;1636.4;22.0;22.4;21.4;50;7.3;2.4
2015-11-27;16;0.2;910.8;2498.0;22.5;23.6;21.6;48;6.9;3.4
2015-11-27;17;0.0;910.7;1213.8;22.1;22.6;21.6;72;7.2;3.0
2015-11-27;18;0.0;910.2;503.6;21.0;22.3;20.8;59;7.2;2.3
2015-11-27;19;0.0;909.9;396.6;19.7;21.1;19.7;102;5.5;2.6
2015-11-27;20;0.2;908.7;258.7;19.3;20.0;19.3;80;6.9;3.2
2015-11-27;21;0.4;910.1;88.7;19.0;19.4;18.9;165;6.0;0.9
2015-11-28;10;0.0;907.9;944.0;19.9;19.9;18.3;295;4.5;1.1
2015-11-28;11;0.0;908.2;1268.0;21.2;21.2;19.9;329;4.7;2.1
2015-11-28;12;0.0;908.9;1199.0;22.5;22.6;21.2;281;5.9;2.5
2015-11-28;13;0.0;908.8;2246.4;23.9;24.2;22.4;312;7.3;3.9
2015-11-28;14;0.2;908.7;2298.9;24.5;24.8;23.9;280;8.9;4.3
2015-11-28;15;0.0;908.4;2425.4;24.6;25.0;24.0;264;9.8;4.8
2015-11-28;16;0.0;907.8;1355.4;23.9;24.7;23.9;225;9.0;4.1
2015-11-28;17;0.0;907.3;632.9;23.1;24.1;23.0;191;7.5;2.4
2015-11-28;18;0.0;908.2;560.0;22.4;23.3;22.3;229;5.7;2.3
2015-11-28;19;0.0;907.9;506.0;22.0;22.6;21.8;245;5.8;2.4
2015-11-28;20;0.0;907.6;483.8;21.4;22.0;21.3;224;6.0;2.6
2015-11-28;21;0.0;908.2;174.3;20.7;21.4;20.7;234;4.8;1.6
2015-11-29;10;0.0;910.5;670.3;20.8;20.9;19.3;53;4.7;2.3
2015-11-29;11;0.0;911.2;726.9;20.6;21.1;20.2;44;4.7;1.4
2015-11-29;12;0.0;911.2;1693.6;22.9;23.7;20.6;25;4.1;2.1
2015-11-29;13;0.0;911.0;2397.8;24.6;24.6;22.4;61;4.4;1.8
2015-11-29;14;0.0;910.9;1979.8;24.1;26.0;23.5;23;4.5;1.6
2015-11-29;15;0.0;910.7;1365.2;24.9;24.9;23.7;95;6.4;3.2
2015-11-29;16;0.0;910.7;1767.9;22.4;25.0;22.4;110;7.3;3.9
2015-11-29;17;0.0;910.3;1342.9;21.1;22.5;20.9;92;8.1;3.5
2015-11-29;18;0.0;910.2;512.5;19.3;21.1;19.3;92;7.6;3.2
2015-11-29;19;0.2;910.9;129.1;18.3;19.3;18.3;124;6.5;1.9
2015-11-29;20;0.4;910.7;882.7;17.7;19.3;17.7;88;7.2;2.9
2015-11-29;21;0.0;911.4;149.2;17.1;17.7;17.1;97;7.4;2.2
2015-11-30;10;0.0;914.8;176.9;14.2;14.2;13.9;88;4.2;1.4
2015-11-30;11;2.6;915.6;232.0;12.8;14.3;12.7;93;7.2;3.2
2015-11-30;12;0.2;915.9;609.3;12.9;12.9;12.2;91;8.6;2.5
2015-11-30;13;1.8;916.1;447.1;13.4;13.4;12.7;87;4.8;1.5
2015-11-30;14;0.4;915.9;668.9;14.7;14.7;13.3;89;3.7;1.4
2015-11-30;15;0.0;915.6;555.8;15.1;15.1;14.7;86;5.7;2.7
2015-11-30;16;0.0;915.3;433.2;15.2;15.2;14.9;97;6.1;2.2
2015-11-30;17;0.2;915.0;348.1;15.3;15.3;15.0;86;4.9;1.9
2015-11-30;18;1.8;914.8;420.2;14.8;15.3;14.7;81;5.9;2.4
2015-11-30;19;0.2;914.6;231.1;14.9;15.0;14.7;80;5.0;1.7
2015-11-30;20;0.2;914.7;136.4;14.3;15.0;14.2;114;6.3;2.1
2015-11-30;21;0.0;915.4;48.2;13.8;14.3;13.7;116;5.5;2.0
2015-12-01;10;0.0;915.8;164.6;15.2;15.2;14.9;86;3.2;1.1
2015-12-01;11;0.0;916.0;383.6;15.9;15.9;15.2;80;4.0;1.9
2015-12-01;12;0.0;916.3;683.0;17.3;17.3;15.9;51;6.2;2.5
2015-12-01;13;0.0;916.1;803.5;17.8;17.8;17.0;51;6.2;3.2
2015-12-01;14;0.2;915.9;637.7;17.6;18.1;17.6;52;5.9;2.6
2015-12-01;15;0.0;915.6;866.9;18.4;18.6;17.6;81;5.6;1.8
2015-12-01;16;0.0;915.3;843.7;19.2;19.2;18.3;73;4.5;2.2
2015-12-01;17;0.0;914.9;649.2;19.2;19.5;18.7;75;5.1;2.1
2015-12-01;18;0.0;914.5;591.0;19.2;19.3;19.0;76;4.7;1.4
2015-12-01;19;0.0;913.9;398.0;18.9;19.2;18.8;81;4.9;1.9
2015-12-01;20;0.0;913.8;191.1;18.6;18.9;18.5;87;3.9;1.4
2015-12-01;21;0.0;914.1;62.1;17.5;18.6;17.5;74;4.1;2.0
2015-12-02;10;0.0;913.4;365.3;17.4;17.5;16.7;51;3.1;1.8
2015-12-02;11;0.0;913.5;405.8;17.6;17.7;17.3;64;4.0;1.0
2015-12-02;12;0.0;914.0;887.1;19.3;19.3;17.6;7;3.1;0.6
2015-12-02;13;0.0;913.9;1473.8;20.9;21.0;19.3;47;2.6;1.0
2015-12-02;14;0.0;913.4;2434.2;23.0;23.2;20.7;72;3.1;1.5
2015-12-02;15;0.2;913.2;1646.7;22.6;23.1;21.9;123;3.1;1.1
2015-12-02;16;0.0;912.4;909.5;23.1;23.1;22.3;71;2.6;1.3
2015-12-02;17;0.0;911.8;984.0;23.2;23.3;22.7;161;2.8;0.6
2015-12-02;18;0.0;911.3;911.7;23.2;23.8;23.1;59;2.2;0.5
2015-12-02;19;2.0;911.3;140.0;20.5;23.2;20.5;225;2.0;1.1
2015-12-02;20;7.8;911.8;20.1;20.1;20.5;20.0;203;3.9;1.5
2015-12-02;21;4.4;912.4;21.2;17.4;20.1;17.3;172;9.6;2.2
2015-12-03;10;0.0;912.4;259.9;18.6;18.6;17.8;107;2.4;0.6
2015-12-03;11;0.0;912.9;573.1;19.4;19.5;18.6;122;3.4;1.2
2015-12-03;12;0.0;913.2;917.9;20.1;20.3;19.4;83;3.3;1.2
2015-12-03;13;0.0;913.0;1240.8;21.7;21.8;19.9;91;2.7;1.2
2015-12-03;14;0.0;912.5;1627.2;22.6;22.7;21.2;8;3.2;1.0
2015-12-03;15;0.2;912.1;1888.1;23.5;23.5;22.2;330;3.8;0.9
2015-12-03;16;0.0;911.6;1899.3;23.5;24.2;22.3;102;5.2;2.2
2015-12-03;17;0.0;911.2;1378.0;23.0;24.1;23.0;126;6.1;2.5
2015-12-03;18;0.0;910.9;677.1;21.3;23.0;21.3;107;6.9;3.4
2015-12-03;19;6.4;910.6;154.8;19.8;21.3;19.7;116;6.3;2.4
2015-12-03;20;0.8;911.1;77.1;19.0;19.8;19.0;99;6.5;2.2
2015-12-03;21;0.4;911.5;29.6;18.7;19.0;18.6;79;5.2;1.8
2015-12-04;10;0.0;910.3;470.6;18.8;18.9;18.2;42;5.3;2.0
2015-12-04;11;0.0;910.3;768.0;19.6;19.6;18.8;54;4.8;2.3
2015-12-04;12;0.0;910.3;1336.8;20.5;20.7;19.6;46;5.9;2.8
2015-12-04;13;0.0;911.0;983.1;21.0;21.2;20.4;101;5.9;0.6
2015-12-04;14;0.0;909.9;2794.1;22.8;23.6;21.0;16;5.6;2.2
2015-12-04;15;0.0;909.7;1874.4;23.4;23.9;22.7;10;4.6;1.7
2015-12-04;16;0.0;909.4;1669.0;24.1;24.4;22.9;269;5.5;2.7
2015-12-04;17;0.0;908.8;1082.9;23.9;24.5;23.5;307;5.6;2.0
2015-12-04;18;0.0;908.3;789.2;23.8;24.3;23.4;267;4.3;1.7
2015-12-04;19;0.0;908.3;286.2;23.6;23.8;23.5;253;3.5;2.0
2015-12-04;20;0.0;909.0;221.0;19.5;23.6;19.5;195;8.4;2.7
2015-12-04;21;0.0;908.8;69.6;18.9;19.5;18.8;62;7.1;1.1
2015-12-05;10;0.0;908.7;791.5;18.7;18.8;17.1;279;1.3;0.4
2015-12-05;11;0.0;909.0;979.3;19.4;19.7;18.5;243;2.6;1.6
2015-12-05;12;0.2;908.9;2541.9;21.9;22.4;19.4;227;4.1;1.8
2015-12-05;13;0.0;908.5;3248.8;24.4;24.4;22.0;240;4.3;1.2
2015-12-05;14;0.0;908.5;3413.1;25.7;25.7;24.1;289;5.8;2.2
2015-12-05;15;0.0;908.2;2556.7;26.1;26.4;25.1;267;7.8;3.8
2015-12-05;16;0.0;907.9;3027.4;26.9;27.3;25.5;287;7.0;3.9
2015-12-05;17;0.0;907.6;2122.6;26.8;27.6;26.0;238;6.9;3.0
2015-12-05;18;0.0;907.1;2708.6;27.2;27.9;26.8;259;8.9;4.7
2015-12-05;19;0.0;906.8;1868.4;26.6;27.8;26.6;238;8.6;3.5
2015-12-05;20;0.0;906.7;824.7;25.6;26.6;25.5;224;8.1;3.2
2015-12-05;21;0.0;907.1;452.3;24.8;26.1;24.8;251;6.6;2.5
2015-12-06;10;0.6;909.9;162.5;17.9;17.9;17.8;92;4.0;1.4
2015-12-06;11;0.2;910.1;183.7;16.9;17.9;16.9;115;4.5;2.2
2015-12-06;12;0.4;910.2;384.6;16.8;17.0;16.7;101;4.5;2.1
2015-12-06;13;2.2;910.5;406.0;17.3;17.5;16.9;61;4.2;1.9
2015-12-06;14;0.6;909.9;605.6;17.9;18.0;17.3;81;4.7;2.0
